user_id,behavior_1_total,behavior_2_total,behavior_3_total,behavior_4_total,behavior_1_bought_itm_avrg,behavior_2_bought_itm_avrg,behavior_3_bought_itm_avrg,behavior_1_unbought_itm_avrg,behavior_2_unbought_itm_avrg,behavior_3_unbought_itm_avrg,behavior_1_bought_catg_avrg,behavior_2_bought_catg_avrg,behavior_3_bought_catg_avrg,behavior_1_unbought_catg_avrg,behavior_2_unbought_catg_avrg,behavior_3_unbought_catg_avrg,behavior_1_similar_avrg,behavior_2_similar_avrg,behavior_3_similar_avrg,cycle_bought_itm_avrg,cycle_unbought_itm_avrg
14054426,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
98006050,2492.0,65.0,109.0,62.0,4.936,0.064,1.085,2.338,0.067,0.061,19.167,0.267,1.933,11.066,0.358,0.212,2.143,2.143,2.143,2.043,1.851
47871014,492.0,0.0,15.0,4.0,9.75,0.0,1.0,2.867,0.0,0.07,33.25,0.0,2.25,7.696,0.0,0.13,3.681,3.681,3.681,1.0,1.753
89912374,418.0,41.0,4.0,12.0,4.636,0.455,0.273,1.916,0.202,0.006,29.111,2.889,0.444,4.96,0.6,0.0,1.765,1.765,1.765,3.273,1.124
100660281,924.0,3.0,31.0,12.0,4.5,0.0,0.833,2.06,0.007,0.05,12.667,0.0,1.111,6.746,0.017,0.178,1.525,1.525,1.525,1.0,1.321
21951546,1333.0,0.0,4.0,2.0,6.0,0.0,0.0,2.135,0.0,0.007,30.5,0.0,0.0,10.879,0.0,0.034,1.531,1.531,1.531,1.0,1.111
49391797,462.0,0.0,23.0,4.0,10.5,0.0,0.75,2.888,0.0,0.14,21.75,0.0,1.0,21.294,0.0,1.118,0.639,0.639,0.639,1.5,1.413
141325380,2414.0,1.0,167.0,4.0,6.5,0.0,0.0,2.082,0.001,0.146,23.0,0.0,1.25,17.2,0.007,1.2,1.732,1.732,1.732,1.25,1.171
135897509,766.0,0.0,1.0,2.0,1.0,0.0,0.0,1.9,0.0,0.002,16.0,0.0,0.0,22.938,0.0,0.031,1.063,1.063,1.063,1.0,1.234
24769609,462.0,0.0,27.0,15.0,5.6,0.0,1.2,2.788,0.0,0.068,21.7,0.0,1.8,5.375,0.0,0.1,3.172,3.172,3.172,2.067,1.242
133854282,1133.0,54.0,122.0,49.0,7.1,0.033,0.767,2.285,0.146,0.26,19.238,0.667,2.381,7.737,0.658,1.053,2.573,2.573,2.573,1.567,1.489
120484940,1310.0,28.0,47.0,33.0,6.839,0.065,0.677,2.382,0.058,0.049,19.074,0.481,0.963,5.111,0.087,0.103,2.168,2.168,2.168,1.355,1.243
1927352,96.0,0.0,14.0,4.0,3.25,0.0,1.0,2.081,0.0,0.27,6.0,0.0,1.0,3.048,0.0,0.476,1.417,1.417,1.417,1.0,1.162
138291385,178.0,4.0,13.0,1.0,7.0,0.0,1.0,1.879,0.044,0.132,11.0,0.0,1.0,11.133,0.267,0.8,2.0,2.0,2.0,1.0,1.066
32339032,325.0,8.0,1.0,2.0,9.5,0.5,0.5,2.381,0.056,0.0,29.5,1.5,0.5,5.884,0.116,0.0,1.313,1.313,1.313,8.5,1.603
120672340,108.0,12.0,0.0,0.0,0.0,0.0,0.0,2.16,0.24,0.0,0.0,0.0,0.0,9.818,1.091,0.0,0.0,0.0,0.0,1000.0,1.06
18019425,1101.0,110.0,44.0,48.0,4.3,0.225,0.3,2.595,0.29,0.089,12.833,1.367,0.733,7.862,0.75,0.2,2.231,2.231,2.231,1.975,1.56
40039522,723.0,1.0,19.0,1.0,5.0,0.0,0.0,2.136,0.003,0.057,5.0,0.0,0.0,11.846,0.026,0.179,0.0,0.0,0.0,1.0,1.229
113407078,558.0,0.0,34.0,35.0,4.548,0.0,0.613,2.221,0.0,0.115,7.0,0.0,0.75,4.074,0.0,0.222,2.956,2.956,2.956,1.387,1.183
135722092,430.0,1.0,41.0,9.0,2.5,0.0,0.625,2.321,0.006,0.202,3.5,0.0,0.5,9.889,0.0,0.917,0.958,0.958,0.958,1.0,1.44
37352560,151.0,0.0,7.0,5.0,4.4,0.0,0.8,1.841,0.0,0.043,8.6,0.0,0.8,3.533,0.0,0.1,0.9,0.9,0.9,1.2,1.536
57966099,486.0,0.0,22.0,17.0,1.412,0.0,0.294,2.1,0.0,0.078,3.938,0.0,0.313,4.683,0.0,0.134,0.595,0.595,0.595,1.706,1.256
26113145,517.0,37.0,7.0,11.0,3.1,0.3,0.6,1.639,0.115,0.003,8.2,0.7,0.6,7.232,0.482,0.018,0.516,0.516,0.516,1.0,1.389
7500925,818.0,0.0,10.0,4.0,5.5,0.0,1.25,2.237,0.0,0.014,62.0,0.0,2.0,9.508,0.0,0.062,2.026,2.026,2.026,2.75,1.845
140580701,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
116225160,2721.0,18.0,166.0,17.0,7.538,0.077,1.846,2.692,0.018,0.145,45.0,0.111,5.444,12.112,0.09,0.612,3.982,3.982,3.982,2.0,1.624
107771019,452.0,13.0,34.0,0.0,0.0,0.0,0.0,2.0,0.058,0.15,0.0,0.0,0.0,7.175,0.206,0.54,0.0,0.0,0.0,1000.0,1.23
34174102,1896.0,15.0,46.0,10.0,7.333,0.222,1.111,2.322,0.017,0.046,42.375,0.75,2.875,16.33,0.102,0.261,2.428,2.428,2.428,2.111,1.805
38794391,899.0,9.0,2.0,7.0,8.857,0.143,0.0,2.291,0.022,0.006,37.286,0.286,0.0,8.37,0.096,0.027,2.265,2.265,2.265,4.571,1.378
74904730,1189.0,0.0,48.0,21.0,5.5,0.0,0.688,2.313,0.0,0.08,20.6,0.0,1.267,6.578,0.0,0.233,2.49,2.49,2.49,1.625,1.178
19166363,2221.0,0.0,42.0,25.0,8.409,0.0,0.773,2.568,0.0,0.032,51.438,0.0,1.75,6.828,0.0,0.048,2.412,2.412,2.412,1.682,1.451
140801185,1121.0,0.0,32.0,7.0,6.2,0.0,1.6,1.806,0.0,0.039,82.0,0.0,3.4,10.4,0.0,0.233,2.086,2.086,2.086,5.6,1.537
50066595,779.0,36.0,9.0,0.0,0.0,0.0,0.0,2.105,0.097,0.024,0.0,0.0,0.0,10.972,0.507,0.127,0.0,0.0,0.0,1000.0,1.368
32109732,371.0,4.0,4.0,16.0,6.545,0.182,0.364,2.513,0.018,0.0,12.7,0.4,0.4,4.327,0.0,0.0,1.474,1.474,1.474,2.273,1.071
99775654,2188.0,138.0,104.0,33.0,4.226,0.129,0.29,2.585,0.171,0.121,28.158,1.579,1.263,8.843,0.601,0.444,2.399,2.399,2.399,1.452,1.676
135492776,106.0,20.0,0.0,1.0,2.0,1.0,0.0,1.268,0.232,0.0,2.0,1.0,0.0,2.737,0.5,0.0,0.0,0.0,0.0,1.0,1.0
38237353,8389.0,169.0,6.0,10.0,10.778,0.556,0.222,2.227,0.044,0.001,82.333,3.222,0.333,41.065,0.787,0.018,3.311,3.311,3.311,1.889,1.376
125170862,2168.0,4.0,147.0,29.0,6.846,0.0,1.462,2.723,0.006,0.152,34.056,0.0,3.833,9.186,0.021,0.455,3.613,3.613,3.613,3.0,2.214
80802991,1784.0,48.0,0.0,16.0,7.786,0.429,0.0,2.227,0.057,0.0,40.385,1.077,0.0,7.012,0.194,0.0,2.271,2.271,2.271,4.0,1.341
43349169,1909.0,185.0,38.0,12.0,9.1,0.5,0.6,3.397,0.348,0.063,22.9,2.0,0.6,15.642,1.621,0.337,3.283,3.283,3.283,1.5,2.446
107508914,1086.0,13.0,11.0,14.0,3.786,0.0,0.143,2.152,0.027,0.019,7.308,0.0,0.154,5.317,0.067,0.05,1.47,1.47,1.47,1.357,1.265
18576565,1921.0,199.0,112.0,28.0,3.481,0.037,0.852,2.049,0.224,0.101,11.762,0.952,2.048,6.802,0.793,0.263,2.737,2.737,2.737,2.37,1.19
83752120,1162.0,39.0,2.0,0.0,0.0,0.0,0.0,2.767,0.093,0.005,0.0,0.0,0.0,10.283,0.345,0.018,0.0,0.0,0.0,1000.0,2.352
48952506,2712.0,152.0,62.0,32.0,7.767,0.467,0.933,2.211,0.126,0.031,27.88,1.24,1.6,10.256,0.665,0.108,2.507,2.507,2.507,2.967,1.326
121926844,75.0,2.0,1.0,1.0,19.0,0.0,1.0,2.947,0.105,0.0,19.0,0.0,1.0,7.0,0.25,0.0,0.0,0.0,0.0,6.0,2.368
32011454,4010.0,1.0,75.0,16.0,8.778,0.0,1.0,2.268,0.001,0.039,152.714,0.0,6.429,10.512,0.004,0.1,2.632,2.632,2.632,4.111,1.452
21184032,10487.0,596.0,520.0,50.0,8.717,0.522,0.457,3.613,0.204,0.18,35.0,2.158,2.053,12.206,0.654,0.583,2.784,2.784,2.784,2.13,1.719
56325314,521.0,41.0,9.0,3.0,9.667,0.333,1.0,2.437,0.201,0.03,96.667,11.667,2.333,5.895,0.158,0.053,2.148,2.148,2.148,2.333,1.99
81949895,970.0,72.0,6.0,2.0,5.5,0.0,0.0,2.285,0.173,0.014,75.0,5.0,0.0,7.939,0.633,0.061,2.041,2.041,2.041,1.0,1.153
52622542,415.0,15.0,0.0,6.0,7.0,0.667,0.0,2.109,0.063,0.0,22.0,1.75,0.0,6.255,0.157,0.0,2.399,2.399,2.399,2.833,1.431
24540367,167.0,0.0,5.0,0.0,0.0,0.0,0.0,2.257,0.0,0.068,0.0,0.0,0.0,9.824,0.0,0.294,0.0,0.0,0.0,1000.0,1.041
128078712,989.0,8.0,16.0,14.0,6.0,0.143,0.214,2.027,0.01,0.029,22.889,0.222,0.444,6.443,0.041,0.113,2.81,2.81,2.81,1.143,1.161
61732051,2184.0,55.0,60.0,25.0,12.19,0.429,1.333,2.414,0.059,0.041,37.417,0.917,1.833,13.724,0.367,0.122,2.579,2.579,2.579,2.762,1.713
48755924,274.0,0.0,19.0,10.0,7.333,0.0,1.667,2.356,0.0,0.046,19.833,0.0,2.667,4.273,0.0,0.061,3.329,3.329,3.329,1.889,1.092
139301753,856.0,3.0,11.0,2.0,5.5,0.0,0.0,2.162,0.008,0.028,11.5,0.0,0.0,5.978,0.022,0.079,2.333,2.333,2.333,1.0,1.295
45085914,210.0,0.0,3.0,3.0,10.667,0.0,0.667,2.282,0.0,0.013,48.0,0.0,0.667,9.429,0.0,0.143,2.254,2.254,2.254,1.667,1.077
5371101,1181.0,0.0,123.0,27.0,5.074,0.0,0.481,3.542,0.0,0.377,13.174,0.0,1.348,10.197,0.0,1.211,1.819,1.819,1.819,1.593,1.891
102921439,196.0,2.0,13.0,3.0,9.667,0.0,1.333,2.435,0.032,0.145,32.0,0.0,3.0,3.091,0.0,0.182,2.889,2.889,2.889,1.0,1.048
79276240,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.813,0.0,0.0,0.0,0.0,0.0,3.222,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
135460068,2338.0,3.0,39.0,5.0,11.25,0.0,0.5,2.509,0.003,0.041,59.25,0.0,2.0,14.267,0.021,0.212,2.593,2.593,2.593,1.25,1.577
47346917,5390.0,201.0,287.0,17.0,6.118,0.118,1.235,2.952,0.111,0.149,34.077,0.154,3.077,21.707,0.874,1.065,3.192,3.192,3.192,1.118,1.928
109802727,1391.0,0.0,92.0,21.0,7.875,0.0,1.25,2.527,0.0,0.144,37.462,0.0,2.769,7.0,0.0,0.568,2.118,2.118,2.118,1.25,1.366
107738345,662.0,274.0,1.0,0.0,0.0,0.0,0.0,1.794,0.743,0.003,0.0,0.0,0.0,5.757,2.383,0.009,0.0,0.0,0.0,1000.0,1.043
24474861,2002.0,95.0,0.0,0.0,0.0,0.0,0.0,2.563,0.122,0.0,0.0,0.0,0.0,20.429,0.969,0.0,0.0,0.0,0.0,1000.0,2.052
49804526,85.0,0.0,0.0,0.0,0.0,0.0,0.0,2.179,0.0,0.0,0.0,0.0,0.0,12.143,0.0,0.0,0.0,0.0,0.0,1000.0,1.026
20313328,1041.0,0.0,28.0,29.0,6.227,0.0,0.318,2.493,0.0,0.061,21.65,0.0,0.7,6.253,0.0,0.157,2.242,2.242,2.242,1.045,1.156
128480499,747.0,17.0,52.0,25.0,7.0,0.211,1.211,2.637,0.058,0.124,10.389,0.278,1.5,6.713,0.15,0.3,1.793,1.793,1.793,3.579,1.412
117470452,315.0,0.0,3.0,15.0,4.929,0.0,0.143,2.133,0.0,0.01,5.538,0.0,0.154,3.942,0.0,0.019,0.571,0.571,0.571,1.0,1.019
67728629,446.0,0.0,11.0,5.0,4.2,0.0,0.2,2.085,0.0,0.05,13.6,0.0,0.4,4.687,0.0,0.119,1.722,1.722,1.722,1.0,1.165
44037373,1261.0,46.0,90.0,26.0,8.778,0.111,1.389,2.249,0.091,0.134,19.375,0.125,1.688,5.733,0.267,0.391,2.53,2.53,2.53,3.333,1.245
14035158,1132.0,0.0,79.0,15.0,4.786,0.0,0.571,2.373,0.0,0.161,22.0,0.0,1.643,13.741,0.0,1.0,2.101,2.101,2.101,1.286,1.555
8779015,851.0,29.0,1.0,1.0,6.0,0.0,1.0,2.183,0.075,0.0,19.0,0.0,1.0,6.551,0.228,0.0,3.25,3.25,3.25,1.0,1.189
88667400,440.0,8.0,1.0,0.0,0.0,0.0,0.0,1.746,0.032,0.004,0.0,0.0,0.0,8.148,0.148,0.019,0.0,0.0,0.0,1000.0,1.302
110935101,233.0,20.0,4.0,3.0,5.0,0.667,0.0,2.019,0.17,0.038,10.667,1.333,0.0,5.794,0.471,0.118,1.296,1.296,1.296,1.0,1.5
125826318,1065.0,3.0,16.0,14.0,7.083,0.0,0.667,2.17,0.007,0.02,16.364,0.0,0.818,7.0,0.028,0.065,1.944,1.944,1.944,1.083,1.121
4322575,979.0,1.0,67.0,13.0,5.727,0.0,0.909,2.257,0.002,0.139,29.182,0.0,3.182,10.094,0.016,0.484,2.093,2.093,2.093,2.727,1.119
107705620,1154.0,43.0,17.0,9.0,8.25,0.125,0.75,2.311,0.089,0.024,34.286,1.429,1.429,9.534,0.318,0.08,2.451,2.451,2.451,2.0,1.291
108623128,2339.0,1.0,157.0,28.0,5.706,0.059,0.529,2.597,0.0,0.175,23.083,0.0,1.25,10.694,0.0,0.75,2.563,2.563,2.563,1.765,1.219
93680924,321.0,0.0,5.0,8.0,4.429,0.0,0.429,2.32,0.0,0.016,11.571,0.0,0.571,3.77,0.0,0.016,1.137,1.137,1.137,1.429,1.205
116258080,1720.0,72.0,62.0,18.0,8.875,0.125,1.188,2.617,0.119,0.073,30.8,0.8,2.2,11.656,0.544,0.311,2.028,2.028,2.028,2.125,1.259
70613481,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
51410219,133.0,0.0,3.0,6.0,5.0,0.0,0.5,1.712,0.0,0.015,7.0,0.0,0.5,4.038,0.0,0.038,1.0,1.0,1.0,1.5,1.273
139556140,446.0,0.0,21.0,0.0,0.0,0.0,0.0,3.076,0.0,0.145,0.0,0.0,0.0,13.118,0.0,0.618,0.0,0.0,0.0,1000.0,1.8
126453933,1970.0,1.0,110.0,17.0,9.733,0.0,0.933,1.892,0.001,0.102,57.571,0.071,3.643,12.065,0.0,0.688,1.831,1.831,1.831,4.533,1.651
108000569,301.0,2.0,9.0,3.0,8.333,0.0,1.333,2.564,0.0,0.053,39.0,0.0,2.333,5.519,0.0,0.074,2.988,2.988,2.988,2.0,1.117
52046047,826.0,2.0,36.0,10.0,3.1,0.0,1.0,2.391,0.006,0.08,6.571,0.0,1.429,6.793,0.018,0.234,1.65,1.65,1.65,1.5,1.323
62584124,254.0,1.0,3.0,0.0,0.0,0.0,0.0,2.228,0.009,0.026,0.0,0.0,0.0,4.885,0.019,0.058,0.0,0.0,0.0,1000.0,1.035
119829822,1680.0,1.0,60.0,2.0,10.0,0.0,0.5,1.96,0.001,0.07,11.5,0.0,0.5,7.493,0.005,0.267,0.75,0.75,0.75,2.0,1.11
76150079,195.0,0.0,0.0,0.0,0.0,0.0,0.0,2.097,0.0,0.0,0.0,0.0,0.0,16.25,0.0,0.0,0.0,0.0,0.0,1000.0,1.129
106067270,398.0,0.0,1.0,0.0,0.0,0.0,0.0,2.151,0.0,0.005,0.0,0.0,0.0,12.438,0.0,0.031,0.0,0.0,0.0,1000.0,1.173
137393482,452.0,0.0,6.0,10.0,7.714,0.0,0.286,2.039,0.0,0.022,17.5,0.0,0.667,4.959,0.0,0.041,1.987,1.987,1.987,1.857,1.794
141030731,846.0,79.0,4.0,9.0,5.857,0.286,0.143,2.469,0.239,0.003,7.571,0.286,0.143,16.674,1.63,0.0,0.714,0.714,0.714,1.286,1.665
23721294,11198.0,564.0,649.0,113.0,3.066,0.085,1.047,2.024,0.104,0.099,35.152,0.742,3.833,16.405,0.99,0.683,2.0,2.0,2.0,1.66,1.701
114352070,40.0,0.0,0.0,1.0,3.0,0.0,0.0,1.684,0.0,0.0,3.0,0.0,0.0,3.556,0.0,0.0,0.0,0.0,0.0,1.0,1.0
37420600,115.0,7.0,0.0,1.0,6.0,0.0,0.0,1.557,0.1,0.0,9.0,0.0,0.0,6.625,0.438,0.0,1.5,1.5,1.5,1.0,1.0
46134610,258.0,0.0,20.0,3.0,4.0,0.0,0.667,2.081,0.0,0.162,7.0,0.0,1.0,3.895,0.0,0.298,2.333,2.333,2.333,1.0,1.135
130053469,1074.0,1.0,71.0,33.0,3.818,0.0,0.545,2.37,0.003,0.138,13.591,0.0,1.409,5.764,0.009,0.264,2.401,2.401,2.401,1.394,1.203
50328928,367.0,0.0,22.0,12.0,4.222,0.0,0.556,2.026,0.0,0.11,30.875,0.0,2.0,5.0,0.0,0.3,1.981,1.981,1.981,1.0,1.071
84833646,83.0,0.0,0.0,0.0,0.0,0.0,0.0,2.677,0.0,0.0,0.0,0.0,0.0,4.15,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
71548582,12.0,0.0,2.0,1.0,4.0,0.0,1.0,1.333,0.0,0.167,12.0,0.0,2.0,0.0,0.0,0.0,1.5,1.5,1.5,1.0,1.0
76608886,1987.0,52.0,19.0,6.0,13.5,0.5,1.5,2.303,0.061,0.012,51.5,1.667,1.5,13.388,0.347,0.083,1.85,1.85,1.85,3.667,1.355
5371256,662.0,3.0,0.0,8.0,7.429,0.0,0.0,2.211,0.011,0.0,48.857,0.0,0.0,4.532,0.048,0.0,1.825,1.825,1.825,1.143,1.211
46953857,1196.0,5.0,89.0,7.0,10.333,0.0,1.333,2.46,0.011,0.176,40.8,0.2,2.2,13.239,0.056,1.042,2.783,2.783,2.783,2.833,1.608
77854094,294.0,2.0,12.0,11.0,4.182,0.091,0.273,2.242,0.0,0.091,7.727,0.091,0.636,3.34,0.0,0.094,0.995,0.995,0.995,1.818,1.242
61371796,1745.0,19.0,30.0,14.0,4.545,0.0,1.0,2.25,0.026,0.026,51.2,0.4,1.8,8.881,0.112,0.09,2.056,2.056,2.056,1.091,1.103
130053527,1541.0,49.0,59.0,17.0,7.688,0.25,0.25,2.348,0.076,0.093,25.563,1.063,0.75,11.363,0.319,0.505,2.443,2.443,2.443,2.938,1.576
46265753,753.0,3.0,33.0,6.0,6.333,0.0,0.833,1.945,0.003,0.078,10.167,0.0,1.167,6.243,0.009,0.243,1.528,1.528,1.528,2.333,1.247
27751835,796.0,9.0,18.0,7.0,5.0,0.143,0.571,2.713,0.029,0.05,41.75,2.0,2.25,8.013,0.013,0.115,3.139,3.139,3.139,1.571,1.548
137131424,829.0,1.0,42.0,15.0,7.417,0.0,0.917,2.973,0.004,0.134,34.5,0.0,2.2,5.591,0.0,0.258,2.907,2.907,2.907,2.167,1.536
125793698,44.0,0.0,3.0,5.0,3.333,0.0,1.0,2.429,0.0,0.0,4.333,0.0,1.0,3.444,0.0,0.0,1.0,1.0,1.0,1.0,2.143
105805221,1012.0,154.0,50.0,11.0,6.333,0.333,0.889,2.608,0.425,0.118,48.8,5.0,4.6,6.942,1.212,0.26,3.455,3.455,3.455,4.444,1.315
131528102,1555.0,126.0,2.0,20.0,9.625,0.75,0.063,2.968,0.258,0.002,68.214,5.643,0.143,9.714,1.024,0.0,2.756,2.756,2.756,1.25,1.301
45577644,963.0,11.0,61.0,11.0,9.455,0.091,1.364,2.219,0.027,0.124,22.25,0.875,3.25,7.466,0.045,0.352,3.969,3.969,3.969,3.0,1.57
20313518,624.0,0.0,17.0,0.0,0.0,0.0,0.0,2.701,0.0,0.074,0.0,0.0,0.0,17.333,0.0,0.472,0.0,0.0,0.0,1000.0,1.602
125945783,320.0,2.0,0.0,1.0,14.0,1.0,0.0,2.336,0.008,0.0,27.0,1.0,0.0,7.919,0.027,0.0,1.857,1.857,1.857,2.0,1.092
8680886,1918.0,9.0,85.0,10.0,6.778,0.0,1.333,2.636,0.013,0.105,65.0,0.0,5.0,10.839,0.065,0.371,3.227,3.227,3.227,1.333,1.188
107673017,4750.0,108.0,32.0,30.0,7.35,0.1,0.75,2.946,0.068,0.01,94.0,1.778,1.056,13.931,0.34,0.064,2.365,2.365,2.365,2.0,1.718
63449126,74.0,0.0,4.0,1.0,10.0,0.0,1.0,2.207,0.0,0.103,20.0,0.0,4.0,6.75,0.0,0.0,3.25,3.25,3.25,1.0,1.034
18707903,1702.0,2.0,39.0,5.0,13.8,0.2,0.4,2.557,0.002,0.058,60.6,0.2,0.6,15.188,0.013,0.4,2.127,2.127,2.127,2.8,1.437
99251649,519.0,58.0,3.0,9.0,6.571,0.429,0.429,2.291,0.256,0.0,25.0,2.429,0.429,6.288,0.712,0.0,2.046,2.046,2.046,2.714,1.369
31880643,264.0,14.0,13.0,10.0,5.1,0.1,0.5,2.173,0.133,0.082,13.5,0.3,1.2,3.486,0.297,0.027,2.156,2.156,2.156,1.8,1.469
18216389,1471.0,2.0,30.0,13.0,5.923,0.154,0.385,2.286,0.0,0.038,31.846,0.154,1.308,7.853,0.0,0.092,1.86,1.86,1.86,2.615,1.142
74970566,4933.0,16.0,233.0,60.0,8.6,0.0,1.08,2.631,0.01,0.107,45.735,0.088,2.941,17.156,0.067,0.689,3.167,3.167,3.167,2.08,1.898
92960199,5034.0,83.0,280.0,21.0,5.611,0.056,1.278,2.248,0.038,0.118,75.188,1.375,3.813,16.035,0.256,0.947,2.087,2.087,2.087,2.778,1.339
139392456,226.0,0.0,10.0,2.0,11.5,0.0,1.5,2.909,0.0,0.106,18.5,0.0,1.5,4.341,0.0,0.171,3.0,3.0,3.0,3.0,1.318
128463,486.0,5.0,12.0,15.0,4.462,0.077,0.077,2.423,0.025,0.061,10.846,0.308,0.308,11.615,0.038,0.269,1.607,1.607,1.607,1.077,1.38
36173264,1192.0,32.0,10.0,22.0,3.682,0.136,0.318,1.996,0.054,0.006,20.526,0.526,0.368,6.695,0.181,0.019,1.633,1.633,1.633,1.636,1.205
120059346,565.0,39.0,22.0,17.0,6.643,0.143,0.857,2.005,0.17,0.037,20.917,2.167,1.0,3.734,0.172,0.078,3.2,3.2,3.2,2.286,1.119
33652302,245.0,0.0,9.0,4.0,5.0,0.0,1.0,2.473,0.0,0.055,69.667,0.0,3.0,5.143,0.0,0.0,2.538,2.538,2.538,1.0,1.0
53343702,494.0,14.0,10.0,5.0,5.25,0.0,0.25,2.257,0.068,0.044,12.333,0.0,0.333,5.325,0.169,0.108,2.208,2.208,2.208,1.0,1.218
124843482,2153.0,1.0,76.0,38.0,5.806,0.028,0.917,2.091,0.0,0.047,23.704,0.037,1.667,9.658,0.0,0.149,1.853,1.853,1.853,2.111,1.177
120911325,483.0,10.0,0.0,6.0,3.167,0.0,0.0,1.784,0.039,0.0,7.667,0.5,0.0,8.878,0.143,0.0,1.0,1.0,1.0,1.0,1.046
1144286,2019.0,265.0,45.0,12.0,9.0,0.6,0.7,2.487,0.343,0.05,52.5,6.75,1.75,15.277,2.138,0.33,2.462,2.462,2.462,2.7,1.388
52080643,567.0,6.0,0.0,6.0,6.167,0.167,0.0,1.811,0.017,0.0,11.833,0.167,0.0,7.221,0.074,0.0,1.722,1.722,1.722,1.167,1.474
31618532,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
74839531,1832.0,2.0,105.0,24.0,9.833,0.056,1.278,2.368,0.0,0.118,47.833,0.083,3.083,7.271,0.0,0.383,2.16,2.16,2.16,3.5,1.176
11073793,965.0,2.0,11.0,1.0,4.0,0.0,0.0,2.524,0.005,0.029,4.0,0.0,0.0,8.64,0.018,0.099,0.0,0.0,0.0,1.0,1.347
104560110,1140.0,10.0,14.0,6.0,9.833,0.0,0.667,2.622,0.025,0.025,46.2,0.2,1.2,11.026,0.118,0.105,2.355,2.355,2.355,1.833,1.884
80606704,352.0,2.0,5.0,0.0,0.0,0.0,0.0,1.684,0.01,0.024,0.0,0.0,0.0,5.77,0.033,0.082,0.0,0.0,0.0,1000.0,1.12
135788021,2511.0,46.0,22.0,25.0,6.857,0.5,0.714,2.63,0.044,0.013,55.455,1.545,1.455,12.452,0.199,0.041,2.927,2.927,2.927,3.071,1.553
73233910,197.0,4.0,0.0,5.0,4.6,0.0,0.0,2.203,0.054,0.0,20.75,0.5,0.0,12.875,0.25,0.0,3.075,3.075,3.075,1.4,1.189
109180409,291.0,0.0,21.0,6.0,3.6,0.0,0.0,2.366,0.0,0.188,7.8,0.0,0.0,6.421,0.0,0.553,1.767,1.767,1.767,1.0,1.688
79906643,809.0,81.0,49.0,4.0,7.75,0.0,0.5,2.534,0.264,0.153,12.5,0.0,0.5,9.987,1.066,0.618,1.208,1.208,1.208,1.0,1.635
6518269,1707.0,87.0,19.0,9.0,6.75,0.25,0.75,2.449,0.126,0.019,42.714,1.286,1.143,10.836,0.609,0.078,1.754,1.754,1.754,1.75,1.216
103151112,414.0,0.0,7.0,3.0,5.5,0.0,1.0,2.509,0.0,0.031,17.5,0.0,1.5,6.792,0.0,0.038,2.083,2.083,2.083,1.5,1.497
49083918,2651.0,56.0,29.0,26.0,10.143,0.381,0.857,2.302,0.048,0.009,64.063,2.0,1.313,7.152,0.122,0.03,2.518,2.518,2.518,3.952,1.473
23623188,2316.0,2.0,155.0,49.0,3.921,0.0,1.184,1.903,0.002,0.098,43.364,0.0,4.364,6.826,0.012,0.248,1.94,1.94,1.94,1.553,1.17
131429910,1989.0,1.0,118.0,11.0,10.727,0.0,0.818,2.802,0.002,0.178,107.375,0.0,6.875,18.227,0.023,1.25,3.186,3.186,3.186,1.909,1.596
109639192,1043.0,9.0,51.0,16.0,6.0,0.0,1.143,2.383,0.023,0.089,19.143,0.0,2.0,5.992,0.076,0.16,1.634,1.634,1.634,1.929,1.314
114652699,1026.0,12.0,6.0,6.0,7.333,0.5,0.5,3.006,0.028,0.009,12.8,0.4,0.6,18.28,0.16,0.06,1.5,1.5,1.5,2.333,3.154
95024669,222.0,0.0,5.0,5.0,6.0,0.0,0.4,2.791,0.0,0.045,18.0,0.0,0.4,5.773,0.0,0.136,2.443,2.443,2.443,1.0,1.761
39348485,31.0,0.0,0.0,2.0,4.0,0.0,0.0,2.875,0.0,0.0,6.5,0.0,0.0,3.6,0.0,0.0,2.5,2.5,2.5,1.0,1.125
54228513,695.0,16.0,13.0,11.0,4.182,0.273,0.818,2.535,0.051,0.016,25.556,0.556,1.111,7.054,0.143,0.054,2.672,2.672,2.672,1.909,1.358
136246819,59.0,0.0,2.0,0.0,0.0,0.0,0.0,2.034,0.0,0.069,0.0,0.0,0.0,5.9,0.0,0.2,0.0,0.0,0.0,1000.0,1.0
