category,item
11205,247497820
11208,0
11210,0
11211,193244573
11213,286725088
11214,0
11215,0
11216,0
11217,0
11218,316737083
11219,80882603
11220,263130124
11221,0
11223,195132737
11224,51785162
11225,278484100
11226,206486307
11228,29431695
11229,281540224
11230,0
11231,355379110
11236,42372916
11237,274570801
11238,0
11239,210196742
11241,66118340
11242,111397022
11244,156137464
11245,256551170
11246,382054650
11247,0
11249,0
11250,17254925
11252,0
11254,0
11255,304373945
11256,5930818
11257,61288410
11260,0
11261,0
11262,25868044
11263,0
11264,0
11266,0
11267,0
11270,315832427
11271,69415880
11272,352481450
11273,133886176
11274,331722851
11275,95416742
11277,0
11278,16783968
11279,52368956
11280,108927852
11281,272916050
11282,111149953
11283,0
11284,282055846
11285,0
11286,0
11288,0
11289,0
11290,0
11291,0
11293,0
11294,0
11295,122796587
11296,301927179
11298,76664559
11300,347009120
11301,19316553
11303,0
11304,324766049
11305,0
11307,268251058
11308,0
11309,0
11311,329206214
11313,0
11316,114954737
11317,67632621
11320,214997256
11321,56378793
11322,135316672
11324,6497095
11325,0
11326,0
11327,193954694
11328,39497617
11329,0
11330,240778520
11332,0
11333,0
11334,303169765
11335,131994356
11336,0
11337,0
11339,387921304
11340,6478744
11341,171663705
11343,27413491
11344,0
11345,221871478
11346,43210480
11350,0
11351,0
11353,0
11354,229349958
11356,0
11358,0
11360,59665368
11364,0
11365,344874667
11366,0
11369,0
11371,0
11372,0
11373,0
11375,129295107
11376,239300087
11377,107801770
11379,392303952
11381,0
11382,179712968
11384,228276665
11385,123305602
11387,0
11388,0
11389,89106670
11390,0
11391,0
11392,236899623
11393,199953833
11395,0
11396,181982215
11398,37818242
11399,375254282
11401,64569255
11403,289033923
11404,0
11405,0
11406,358301749
11410,0
11411,0
11412,400382852
11413,113102031
11414,0
11418,0
11419,15035842
11420,217174512
11422,92367200
11426,258911223
11427,262809058
11428,210391094
11430,202532488
11431,110524384
11433,0
11434,56506224
11439,32001325
11440,0
11442,0
11443,240760988
11444,0
11446,0
11447,286957887
11449,0
11450,0
11451,0
11454,307099566
11455,343065993
11457,0
11460,0
11462,0
11465,287468970
11466,0
11467,0
11470,20070528
11471,0
11472,0
11474,191938878
11475,299674158
11476,0
11477,258745955
11480,385061554
11481,129842079
11482,323433451
11484,0
11486,0
11487,0
11489,354926045
11491,206408867
11492,135494766
11493,2535338
11494,0
11495,0
11496,0
11497,199249620
11498,325001552
11499,73155810
11500,0
11501,0
11502,317624032
11503,0
11505,34720559
11508,200471732
11510,97774968
11511,0
11512,151750460
11513,192186204
11514,0
11515,0
11517,0
11519,0
11520,236644054
11521,287302738
11522,0
11524,0
11527,155997530
11528,0
11529,103457961
11531,0
11532,212633859
11534,0
11536,59460226
11537,366180043
11538,0
11541,0
11543,0
11544,312898803
11546,0
11547,0
11549,153398204
11550,54950957
11551,224406928
11552,273794097
11553,0
11555,0
11557,0
11558,0
11564,177659487
11565,352881298
11566,235370360
11568,0
11569,0
11570,311859597
11571,0
11575,0
11576,0
11579,0
11580,372238917
11581,36209756
11582,0
11584,291340490
11585,232271978
11586,0
11589,78748944
11592,0
11593,0
11595,225051337
11596,219284392
11597,297111528
11598,0
11599,65174114
11600,0
11602,133486918
11603,0
11604,184141528
11606,358763904
11610,216491394
11611,381922214
11613,171253203
11614,0
11616,90385229
11617,0
11618,116768558
11620,75881695
11621,307091681
11622,346649511
11623,286603218
11624,170426181
11625,139265052
11627,361003145
11628,0
11630,0
11631,257903296
11632,51613529
11633,346907392
11635,0
11636,366124908
11638,0
11639,288581750
11640,0
11641,160606688
11643,43665569
11644,40484169
11645,64548545
11646,0
11647,124156833
11648,0
11650,298354417
11651,0
11652,375796387
11654,106375876
11655,54809169
11657,0
11659,0
11663,35869702
11664,109454993
11666,0
11667,0
11669,0
11670,0
11671,280368610
11672,0
11673,0
11674,0
11675,0
11676,0
11678,243851878
11679,308892625
11680,88526432
11681,255198190
11683,0
11684,205927234
11685,178884393
11687,5239716
11688,0
11689,0
11691,278545877
11692,0
11693,28437484
11694,0
11695,216587412
11696,133384896
11697,267485426
11698,0
11699,75460560
11701,0
11702,98189171
11703,105841227
11704,220189451
11705,0
11707,0
11708,0
11709,0
11710,0
11711,338047867
11714,0
11716,29139011
11720,169698362
11721,51945888
11722,145244372
11724,0
11725,255394017
11728,0
11731,0
11733,37120224
11735,0
11736,42181831
11737,0
11739,0
11740,27741288
11741,0
11742,257671161
11745,0
11748,0
11749,0
11750,370780964
11754,84406841
11756,343507809
11757,116553366
11761,326556808
11763,393873963
11764,196999990
11765,145239683
11766,0
11767,155450868
11768,0
11769,241025445
11770,262456731
11771,211655070
11772,0
11773,170079579
11774,228512437
11776,99367884
11778,0
11779,26243905
11780,55674380
11781,0
11782,0
11783,0
11784,38049587
11785,0
11786,0
11787,0
11788,0
11790,256653924
11791,0
11792,0
11793,167432598
11797,209729709
11799,398252106
11801,0
11802,291851257
11803,154179790
11804,66911175
11806,30309273
11807,0
11808,188859517
11809,0
11810,0
11811,0
11812,0
11813,162536569
11814,0
11815,306337273
11816,0
11817,0
11818,105996210
11821,346249895
11822,0
11823,0
11824,396028808
11825,0
11826,40552352
11828,0
11830,0
11832,255741947
11833,243021254
11834,98484757
11835,118161641
11836,333031530
11837,108025048
11840,64830997
11842,0
11843,0
11845,180407770
11847,75512136
11848,0
11849,394197296
11850,308901180
11851,219873546
11852,0
11853,0
11854,0
11856,289936976
11858,0
11859,0
11861,400056576
11865,0
11869,0
11872,354697089
11874,0
11875,0
11876,79105434
11877,0
11878,0
11879,98374718
11880,0
11882,266832054
11883,380699001
11886,79900544
11888,362662080
11889,0
11894,153619822
11895,97772646
11896,0
11897,0
11899,0
11904,12089953
11905,0
11906,0
11907,0
11909,304958534
11913,0
11914,256697478
11915,0
11916,194184073
11917,289299330
11918,104390946
11920,0
11923,0
11924,142583166
11925,337246245
11926,359009449
11930,0
11931,259916237
11932,0
11933,198696432
11934,404320997
11935,259521614
11936,0
11939,235447257
11942,0
11943,0
11945,0
11947,0
11948,0
11949,0
11950,143601524
11952,157582981
11953,331904707
11954,38427747
11955,43563265
11956,271858818
11957,208341971
11959,0
11960,0
11961,0
11963,0
11964,0
11965,151896811
11966,333950905
11967,86063136
11968,0
11969,372135782
11974,395266826
11975,0
11976,116866949
11977,0
11980,106934193
11981,272827027
11985,281727110
11987,0
11988,141088913
11989,0
11990,73889678
11991,263598153
11992,291279844
11994,0
11995,68657416
11996,0
11998,251509131
12000,0
12002,0
12003,234332135
12005,0
12006,0
12007,0
12008,189142502
12009,357453311
12011,326064696
12012,0
12014,0
12015,33716438
12018,342243820
12021,399360932
12023,0
12024,339347321
12029,301553313
12030,0
12031,358421486
12035,0
12037,81622944
12039,0
12041,0
12042,0
12044,0
12047,88458851
12049,369337031
12050,0
12054,0
12055,0
12056,295169457
12058,359108034
12059,0
12061,89740380
12062,0
12066,0
12067,314903844
12070,0
12072,0
12073,0
12074,0
12075,255498345
12077,0
12078,0
12081,71304312
12083,0
12084,0
12085,0
12086,0
12088,0
12089,0
12090,353381230
12091,351694656
12093,0
12094,340395145
12096,315119130
12097,279161444
12098,287709260
12099,282054448
12100,382959578
12102,0
12103,45617695
12104,0
12105,218969601
12107,227142050
12108,0
12111,102518829
12112,387924802
12113,121094826
12116,0
12117,321232129
12121,0
12123,297363691
12124,374850355
12126,0
12127,0
12128,289871000
12129,153647296
12133,0
12135,169292020
12136,0
12137,233164309
12140,244737839
12141,127314326
12142,276544329
12143,24777745
12145,0
12146,0
12147,141810636
12148,0
12149,0
12150,17930616
12153,0
12156,0
12157,275050435
12158,80233719
12159,190383784
12161,59138858
12164,0
12166,0
12167,0
12168,0
12169,0
12170,142015520
12171,0
12172,332945118
12173,265230498
12174,0
12178,0
12180,50118972
12181,152050728
12183,43679545
12184,19578059
12189,260067077
12193,123187746
12194,0
12195,317017666
12197,128776573
12198,0
12201,371600059
12202,375633293
12204,0
12208,0
12210,0
12211,307500512
12214,0
12216,0
12219,26121389
12220,267695663
12221,108672668
12222,0
12225,0
12227,239176479
12228,54799968
12229,399135389
12230,118301494
12232,0
12233,170399572
12234,0
12235,0
12236,0
12237,49787153
12238,0
12239,89768007
12242,0
12243,0
12245,335285025
12247,0
12249,284088663
12251,155634150
12253,261084196
12255,7549408
12256,343409319
12258,353161305
12259,0
12260,0
12261,21893064
12265,0
12267,0
12268,347569888
12269,333291270
12271,0
12272,282601549
12273,0
12274,0
12275,140240547
12277,19204007
12279,102723838
12280,403088525
12287,290372697
12288,0
12289,0
12290,0
12291,0
12294,34887409
12297,0
12299,0
12304,36351033
12305,0
12308,0
12309,96485143
12310,272624068
12311,309190338
12315,0
12316,202179678
12317,303753745
12318,161623076
12319,368098632
12320,0
12321,178254212
12323,0
12324,398084729
12325,113717921
12326,155028534
12327,182971424
12328,198976551
12331,240704776
12332,0
12333,0
12336,0
12337,23985161
12338,0
12339,158978293
12341,266771096
12342,397067381
12343,0
12344,340879464
12345,167635210
12346,15342746
12351,148534627
12355,0
12356,70939100
12357,17367428
12358,0
12359,0
12362,308117424
12363,375698908
12365,340102053
12366,0
12367,370171314
12368,235562370
12370,402456501
12372,131864226
12373,0
12375,236836228
12376,0
12377,0
12378,0
12380,46744129
12382,0
12383,0
12386,66951169
12387,286462477
12388,251707809
12394,0
12397,183128076
12398,63067585
12400,280443095
12402,54226073
12403,0
12404,0
12405,0
12406,308637830
12407,330719075
12409,187623755
12410,0
12419,335248400
12421,227149050
12422,0
12423,363784128
12424,0
12428,296280270
12429,0
12430,0
12431,100111413
12432,97338226
12433,0
12435,396855736
12438,0
12439,226461050
12440,0
12441,132796283
12442,0
12443,0
12444,0
12445,0
12446,88725560
12447,0
12448,0
12449,0
12450,153847404
12452,0
12457,201352648
12458,348599290
12459,0
12462,0
12464,0
12465,153670475
12466,0
12467,318219329
12468,81355813
12469,0
12470,180499266
12471,98647004
12473,0
12476,0
12477,360444184
12478,0
12479,359929587
12480,151178312
12482,0
12483,190304524
12486,10404890
12488,322554659
12490,125669941
12491,254173804
12492,379574390
12493,35882145
12494,0
12496,0
12497,359492266
12498,0
12502,19475609
12503,0
12504,178143232
12505,260814391
12506,384447958
12507,0
12508,0
12510,130721472
12512,198735238
12514,342321301
12517,298450551
12519,0
12521,0
12522,0
12523,0
12524,0
12525,393486880
12526,0
12527,96978730
12528,20841120
12530,0
12531,0
12534,0
12536,136631649
12538,198037430
12540,309445123
12542,0
12543,0
12544,0
12545,18965139
12546,254431023
12547,0
12549,0
12550,263415616
12551,283427157
12552,0
12553,335309109
12554,0
12555,23877443
12558,351517727
12560,176231712
12563,0
12564,255218585
12565,0
12566,0
12567,234164391
12568,0
12569,191877961
12570,211151290
12572,0
12573,4599276
12576,0
12580,333835016
12581,0
12582,263058305
12583,207629290
12584,90416789
12585,0
12587,230750413
12588,0
12589,261835459
12590,0
12591,0
12592,231652619
12593,0
12598,260158910
12599,156120443
12600,0
12601,311703873
12602,49623558
12603,0
12604,53160107
12605,64654968
12606,199033654
12609,120547088
12610,301439681
12612,22305157
12613,0
12615,96524256
12616,0
12617,0
12618,0
12619,0
12620,0
12621,323832093
12624,0
12625,400099637
12626,300561466
12627,99706586
12628,268558529
12629,148702154
12630,125666923
12631,10442524
12632,0
12633,0
12634,0
12636,167438464
12637,0
12638,101660648
12641,397815130
12642,0
12644,0
12645,0
12647,72212785
12648,0
12649,0
12651,21464426
12652,237601456
12653,0
12655,0
12656,0
12657,86612792
12658,78050212
12659,337616433
12661,0
12662,46666625
12665,0
12666,68416036
12670,0
12671,383822553
12672,0
12673,0
12674,145676686
12675,0
12676,0
12678,352979615
12680,92409356
12681,116065607
12682,0
12683,264964553
12685,372098230
12686,0
12687,83738680
12688,304554880
12689,0
12690,189759940
12693,106100371
12694,366109616
12695,0
12697,0
12698,0
12701,338134839
12703,0
12705,0
12706,0
12707,111253261
12708,307147932
12709,0
12710,270187273
12711,176531377
12712,0
12713,0
12715,0
12716,0
12718,258053831
12721,195599495
12722,214292152
12723,0
12725,229849602
12726,115280680
12727,115738239
12728,0
12729,0
12731,22973732
12732,0
12733,0
12735,261888832
12736,0
12737,0
12738,219659855
12739,0
12740,185974437
12741,209374596
12744,320045244
12746,281985449
12747,0
12751,0
12752,0
12753,216423972
12757,0
12758,338112002
12760,61697655
12761,214775732
12762,117262389
12765,230631688
12766,0
12767,0
12768,0
12772,0
12773,79638373
12776,0
12778,128979016
12780,0
12781,0
12784,230102000
12787,0
12788,295630370
12790,204007346
12791,73378676
12792,0
12794,0
12796,157129448
12797,0
12798,0
12801,264449955
12802,128881464
12803,104917041
12805,361623115
12806,16914824
12807,0
12808,0
12810,0
12812,0
12813,0
12814,0
12816,172500356
12818,0
12819,34136290
12820,0
12822,139506663
12823,49282121
12824,0
12830,0
12831,0
12832,183122255
12833,49854505
12835,162564969
12836,343572481
12837,250318459
12840,314742283
12842,0
12844,138238323
12845,0
12846,277937738
12847,0
12848,401800031
12849,0
12851,0
12852,202642140
12853,0
12855,166476148
12856,80194203
12857,0
12859,161990748
12860,119546211
12861,52131085
12862,67516308
12863,207905505
12864,338066565
12866,0
12868,0
12870,0
12871,0
12872,378354420
12873,0
12874,1364961
12875,0
12878,0
12884,347779275
12885,125026721
12886,0
12887,0
12888,0
12889,234058968
12890,0
12891,0
12892,0
12894,157246408
12896,0
12898,185220144
12903,0
12905,347775028
12906,0
12907,338389560
12908,0
12910,4195403
12911,0
12912,0
12913,155151800
12914,0
12915,0
12917,0
12919,244596513
12921,86388226
12922,299207240
12923,355971073
12925,0
12928,0
12929,341993296
12930,0
12932,22880902
12934,105397745
12935,0
12936,91335258
12938,0
12940,54526055
12941,0
12942,0
12943,0
12944,0
12946,79035537
12948,59817679
12949,0
12955,0
12957,379132567
12960,0
12961,388311929
12964,94988596
12967,0
12968,170172911
12969,141921970
12971,359923533
12972,99378159
12973,244000011
12975,40388948
12977,0
12978,0
12979,0
12981,293283924
12982,1447791
12985,306771265
12987,161100951
12988,363946493
12990,0
12992,0
12994,0
12995,0
12996,104695024
12997,105640185
12998,371817304
12999,73851276
13001,147629063
13002,352351147
13003,342483649
13005,29643265
13007,86642949
13008,0
13009,151341546
13010,0
13011,0
13012,0
13017,0
13018,275182971
13019,0
13020,0
13021,0
13023,67048197
13024,29406859
13028,56790960
13030,133968633
13031,0
13032,0
13033,292327579
13034,0
13035,157859630
13036,0
13038,294452575
13040,29104625
13041,214764
13042,392814220
13043,380191344
13045,0
13047,55109512
13048,0
13050,378303234
13051,0
13055,0
13056,27812688
13058,0
13060,54250993
13061,0
13062,0
13063,0
13065,249365164
13066,291915113
13067,124179126
13068,0
13069,0
13072,0
13074,0
13075,0
13076,0
13077,126356856
13078,136284255
13079,0
13080,334335760
13084,0
13085,89128225
13087,10512067
13090,170492120
13091,0
13092,233751975
13094,32050668
13096,0
13097,0
13098,247906664
13100,0
13101,0
13103,165854538
13104,65220797
13105,34489460
13107,16748919
13108,0
13109,196833809
13111,0
13114,191542594
13117,0
13120,0
13122,807015
13124,0
13125,0
13128,0
13130,0
13131,0
13132,0
13134,0
13135,112135784
13137,0
13138,192631474
13143,0
13145,0
13146,188658765
13147,140623721
13148,72850889
13150,331228180
13151,0
13152,81103244
13153,0
13154,305720862
13155,0
13156,241260971
13159,220794529
13162,0
13163,0
13164,233719592
13165,0
13167,0
13169,0
13170,0
13171,0
13173,0
13175,363815317
13176,368778915
13177,308586601
13179,0
13180,327349350
13181,0
13182,0
13184,0
13186,110902802
13187,92537740
13189,209582870
13190,0
13193,0
13195,88849380
13198,92198655
13199,0
13200,150316897
13202,0
13204,173712688
13206,0
13208,0
13211,0
13212,97503960
13213,315958510
13214,302233164
13215,168853123
13216,284660672
13218,0
13220,160526299
13221,0
13222,136327712
13223,320817507
13224,374935214
13226,356777948
13228,207906154
13230,191205795
13231,0
13232,0
13234,0
13236,0
13237,0
13238,0
13239,0
13240,101821201
13242,0
13244,127231738
13246,94296441
13250,0
13251,52289323
13254,0
13255,0
13257,0
13258,0
13259,0
13260,0
13263,36763661
13264,0
13265,0
13267,0
13268,0
13269,152966224
13270,0
13271,200468290
13274,0
13275,0
13278,0
13279,0
13280,76980563
13282,0
13284,180233940
13285,0
13286,0
13287,0
13288,69383494
13290,0
13291,202845800
13292,143544492
13293,5028856
13294,363088384
13295,187026352
13296,0
13297,0
13298,0
13299,236746675
13300,707753
13303,0
13304,0
13305,378128238
13306,0
13308,296004566
13309,0
13311,0
13316,0
13317,0
13318,321459329
13319,0
13320,0
13321,185310514
13322,339969223
13323,284475814
13325,0
13326,30806790
13327,0
13328,310253538
13329,343591594
13330,0
13331,0
13332,348706998
13334,144009220
13335,289237216
13336,224381773
13338,262641153
13339,0
13340,0
13341,52388194
13343,206539921
13345,0
13346,205083070
13348,118108169
13350,0
13351,0
13352,113248848
13355,152194548
13356,194857465
13359,83392097
13360,83207194
13361,200711586
13362,130807310
13364,0
13365,248052992
13366,66718588
13369,55448384
13370,0
13372,0
13374,9481888
13375,363861729
13376,0
13377,0
13378,382675873
13380,0
13381,320584355
13382,0
13383,0
13384,0
13386,0
13388,0
13390,397578201
13393,340759828
13394,129602334
13396,388950187
13398,258722169
13399,0
13402,0
13403,321705405
13404,51864084
13408,236176259
13409,194853221
13411,0
13412,0
13413,0
13415,926786
13416,116771746
13418,0
13419,0
13420,0
13421,358297125
13425,44536039
13426,0
13428,358342404
13429,0
13430,173811277
13431,0
13433,92746133
13434,131516476
13436,0
13439,0
13440,147481413
13441,203920866
13442,0
13443,0
13447,26827887
13450,85053069
13452,97614988
13453,0
13455,170050914
13457,343249658
13459,163543328
13460,0
13461,0
13462,169692713
13463,0
13464,360699456
13465,0
13468,10708959
13470,99623512
13472,347316135
13473,105719149
13474,0
13475,300204520
13477,201087647
13480,296388225
13481,0
13482,0
13483,135184080
13484,0
13486,57362400
13487,0
13489,0
13490,0
13492,166298656
13493,219759286
13495,0
13496,51133242
13498,91534408
13500,303205878
13501,0
13502,0
13503,273673902
13505,0
13508,279521127
13509,288644276
13511,0
13513,223980216
13514,0
13515,324187964
13517,0
13518,245473499
13519,0
13521,240679179
13522,208927137
13525,326567
13526,163500364
13527,0
13530,0
13533,32109914
13538,87997645
13539,396744551
13540,215442273
13541,312479588
13544,0
13545,0
13547,228058625
13548,53336080
13551,329726113
13553,338998619
13555,11296794
13558,0
13559,0
13560,392905348
13567,0
13568,0
13569,0
13570,324411260
13571,259603991
13572,254227293
13573,0
13574,0
13576,0
13577,0
13578,0
13580,317816624
13581,0
13583,366397620
13584,0
13585,0
13586,0
13587,0
13588,0
13589,0
13590,167816092
13595,0
13596,0
13597,79790507
13598,246209551
13599,384667846
13601,0
13603,0
13604,0
13605,0
13606,0
13612,3161139
13615,287113221
13619,297585827
13620,0
13622,0
13623,27027868
13625,0
13628,0
13629,0
13631,0
13632,169125012
13633,0
13634,392676250
13635,155259449
13636,160967709
13637,0
13638,400419883
13639,0
13640,0
13641,0
13642,67623262
13644,161393819
13645,16348239
13648,0
13649,0
13652,0
13654,0
13655,0
13656,336175898
13661,0
13662,0
13664,59131912
13665,8275654
13666,0
13667,0
13668,0
13669,0
13670,153993594
13671,0
13672,251303203
13673,0
13675,0
13677,0
13679,0
13681,56453360
13682,173366933
13683,41199634
13684,0
13685,302042337
13686,0
13687,0
13690,0
13691,380991077
13692,0
13695,370472865
13696,64184067
13698,239912715
13699,0
13700,0
13701,154705018
13702,0
13704,0
13706,0
13708,0
13709,0
13710,0
13711,0
13712,276277934
13713,301571743
13714,0
13715,0
13716,0
13725,2030382
13726,0
13727,253028078
13728,0
13729,146517698
13730,142479238
13733,0
13734,0
13735,0
13737,196153864
13738,0
13739,0
13742,305367897
13744,0
13745,0
13747,240252359
13748,353533730
13749,96862752
13750,0
13751,0
13752,0
13754,167497465
13755,0
13758,0
13759,2983512
